total extension (nm),DNA extension (nm),average force (pN),sd force (pN),average bp unzipped,sd bp unzipped
521,517.674,0.246288,0.0103967,0.356978,1.23057
522,518.609,0.251149,0.0103103,0.353691,1.22008
523,519.543,0.256011,0.0102253,0.350459,1.20974
524,520.478,0.260873,0.0101415,0.347281,1.19956
525,521.412,0.265735,0.0100589,0.344157,1.18953
526,522.346,0.270598,0.00997755,0.341084,1.17965
527,523.281,0.275462,0.00989739,0.338062,1.16991
528,524.215,0.280325,0.00981839,0.33509,1.16031
529,525.149,0.28519,0.00974054,0.332166,1.15086
530,526.084,0.290054,0.00966381,0.329289,1.14154
531,527.018,0.294919,0.00958818,0.326458,1.13235
532,527.952,0.299785,0.00951364,0.323673,1.1233
533,528.886,0.30465,0.00944016,0.320932,1.11438
534,529.821,0.309516,0.00936771,0.318234,1.10558
535,530.755,0.314383,0.0092963,0.315579,1.09691
536,531.689,0.319249,0.00922588,0.312965,1.08836
537,532.624,0.324116,0.00915645,0.310391,1.07993
538,533.558,0.328984,0.00908799,0.307857,1.07162
539,534.492,0.333852,0.00902048,0.305362,1.06342
540,535.426,0.33872,0.0089539,0.302904,1.05534
541,536.361,0.343588,0.00888824,0.300484,1.04737
542,537.295,0.348457,0.00882347,0.2981,1.03951
543,538.229,0.353325,0.00875958,0.295752,1.03175
544,539.163,0.358195,0.00869657,0.293438,1.0241
545,540.098,0.363064,0.0086344,0.291158,1.01656
546,541.032,0.367934,0.00857306,0.288912,1.00911
547,541.966,0.372804,0.00851255,0.286699,1.00177
548,542.9,0.377674,0.00845284,0.284517,0.994521
549,543.835,0.382545,0.00839393,0.282367,0.987371
550,544.769,0.387416,0.00833579,0.280247,0.980316
551,545.703,0.392287,0.00827841,0.278158,0.973353
552,546.637,0.397158,0.00822179,0.276098,0.966482
553,547.572,0.40203,0.0081659,0.274067,0.9597
554,548.506,0.406901,0.00811073,0.272065,0.953007
555,549.44,0.411773,0.00805628,0.27009,0.9464
556,550.374,0.416646,0.00800252,0.268142,0.939877
557,551.308,0.421518,0.00794946,0.266221,0.933439
558,552.243,0.426391,0.00789706,0.264326,0.927082
559,553.177,0.431264,0.00784533,0.262457,0.920806
560,554.111,0.436137,0.00779425,0.260613,0.914609
561,555.045,0.44101,0.00774381,0.258793,0.90849
562,555.979,0.445883,0.00769401,0.256998,0.902448
563,556.914,0.450757,0.00764482,0.255226,0.896481
564,557.848,0.455631,0.00759624,0.253478,0.890588
565,558.782,0.460505,0.00754825,0.251753,0.884768
566,559.716,0.465379,0.00750086,0.25005,0.879019
567,560.65,0.470254,0.00745404,0.248369,0.87334
568,561.585,0.475128,0.00740779,0.246709,0.867731
569,562.519,0.480003,0.00736211,0.245071,0.862189
570,563.453,0.484878,0.00731697,0.243454,0.856715
571,564.387,0.489753,0.00727237,0.241857,0.851306
572,565.321,0.494628,0.00722831,0.24028,0.845962
573,566.255,0.499504,0.00718476,0.238723,0.840681
574,567.19,0.504379,0.00714174,0.237185,0.835463
575,568.124,0.509255,0.00709922,0.235666,0.830306
576,569.058,0.514131,0.0070572,0.234165,0.82521
577,569.992,0.519007,0.00701566,0.232683,0.820174
578,570.926,0.523883,0.00697462,0.231219,0.815196
579,571.86,0.52876,0.00693404,0.229773,0.810276
580,572.795,0.533636,0.00689393,0.228344,0.805412
581,573.729,0.538513,0.00685429,0.226932,0.800605
582,574.663,0.54339,0.00681509,0.225537,0.795852
583,575.597,0.548267,0.00677634,0.224158,0.791153
584,576.531,0.553144,0.00673803,0.222796,0.786508
585,577.465,0.558021,0.00670015,0.221449,0.781915
586,578.399,0.562898,0.0066627,0.220118,0.777374
587,579.334,0.567776,0.00662566,0.218802,0.772883
588,580.268,0.572653,0.00658904,0.217502,0.768443
589,581.202,0.577531,0.00655282,0.216216,0.764051
590,582.136,0.582409,0.006517,0.214945,0.759708
591,583.07,0.587287,0.00648157,0.213689,0.755413
592,584.004,0.592165,0.00644654,0.212446,0.751165
593,584.938,0.597043,0.00641188,0.211218,0.746963
594,585.873,0.601921,0.0063776,0.210003,0.742807
595,586.807,0.606799,0.00634369,0.208801,0.738696
596,587.741,0.611678,0.00631014,0.207613,0.734629
597,588.675,0.616557,0.00627695,0.206438,0.730606
598,589.609,0.621435,0.00624412,0.205275,0.726625
599,590.543,0.626314,0.00621164,0.204125,0.722687
600,591.477,0.631193,0.0061795,0.202988,0.718791
601,592.411,0.636072,0.0061477,0.201863,0.714935
602,593.346,0.640951,0.00611623,0.200749,0.711121
603,594.28,0.64583,0.00608509,0.199648,0.707346
604,595.214,0.65071,0.00605427,0.198558,0.70361
605,596.148,0.655589,0.00602378,0.19748,0.699913
606,597.082,0.660468,0.0059936,0.196413,0.696254
607,598.016,0.665348,0.00596373,0.195357,0.692633
608,598.95,0.670228,0.00593416,0.194312,0.689049
609,599.884,0.675107,0.0059049,0.193277,0.685502
610,600.818,0.679987,0.00587593,0.192254,0.681991
611,601.753,0.684867,0.00584726,0.19124,0.678515
612,602.687,0.689747,0.00581888,0.190237,0.675075
613,603.621,0.694627,0.00579078,0.189245,0.671669
614,604.555,0.699508,0.00576297,0.188262,0.668297
615,605.489,0.704388,0.00573543,0.187289,0.664958
616,606.423,0.709268,0.00570816,0.186325,0.661653
617,607.357,0.714149,0.00568117,0.185371,0.658381
618,608.291,0.719029,0.00565444,0.184427,0.655141
619,609.225,0.72391,0.00562798,0.183492,0.651932
620,610.159,0.72879,0.00560177,0.182566,0.648756
621,611.094,0.733671,0.00557582,0.181648,0.64561
622,612.028,0.738552,0.00555012,0.18074,0.642494
623,612.962,0.743433,0.00552467,0.179841,0.639409
624,613.896,0.748314,0.00549946,0.17895,0.636354
625,614.83,0.753195,0.0054745,0.178067,0.633328
626,615.764,0.758076,0.00544978,0.177193,0.630331
627,616.698,0.762957,0.00542529,0.176327,0.627362
628,617.632,0.767838,0.00540104,0.175469,0.624422
629,618.566,0.772719,0.00537701,0.17462,0.621509
630,619.5,0.777601,0.00535321,0.173778,0.618624
631,620.434,0.782482,0.00532964,0.172944,0.615766
632,621.369,0.787364,0.00530629,0.172117,0.612935
633,622.303,0.792245,0.00528315,0.171298,0.610131
634,623.237,0.797127,0.00526023,0.170487,0.607352
635,624.171,0.802008,0.00523753,0.169683,0.604599
636,625.105,0.80689,0.00521503,0.168886,0.601872
637,626.039,0.811772,0.00519274,0.168096,0.59917
638,626.973,0.816654,0.00517066,0.167314,0.596492
639,627.907,0.821536,0.00514878,0.166538,0.593839
640,628.841,0.826418,0.0051271,0.165769,0.591211
641,629.396,0.859367,0.00502748,0.165685,0.590921
642,629.951,0.892316,0.00492797,0.1656,0.590632
643,630.507,0.925265,0.00482855,0.165516,0.590343
644,631.062,0.958215,0.00472923,0.165431,0.590055
645,631.617,0.991164,0.00463001,0.165347,0.589766
646,632.172,1.02411,0.00453088,0.165263,0.589478
647,632.727,1.05706,0.00443185,0.165178,0.589191
648,633.282,1.09001,0.00433292,0.165094,0.588903
649,633.837,1.12296,0.00423408,0.16501,0.588616
650,634.392,1.15591,0.00413534,0.164926,0.588329
651,634.947,1.18886,0.0040367,0.164843,0.588043
652,635.502,1.22181,0.00393815,0.164759,0.587756
653,636.058,1.25476,0.0038397,0.164675,0.58747
654,636.613,1.28771,0.00374135,0.164592,0.587185
655,637.168,1.32066,0.00364309,0.164508,0.586899
656,637.723,1.35361,0.00354492,0.164425,0.586614
657,638.278,1.38656,0.00344685,0.164341,0.586329
658,638.833,1.41951,0.00334888,0.164258,0.586045
659,639.388,1.45246,0.003251,0.164175,0.585761
660,639.943,1.48541,0.00315322,0.164092,0.585477
661,640.498,1.51836,0.00305553,0.164009,0.585193
662,641.053,1.55131,0.00295793,0.163926,0.584909
663,641.608,1.58426,0.00286043,0.163843,0.584626
664,642.164,1.61721,0.00276303,0.16376,0.584344
665,642.719,1.65016,0.00266572,0.163677,0.584061
666,643.274,1.68311,0.0025685,0.163595,0.583779
667,643.829,1.71606,0.00247138,0.163512,0.583497
668,644.384,1.74901,0.00237435,0.16343,0.583215
669,644.939,1.78196,0.00227741,0.163347,0.582934
670,645.494,1.81491,0.00218057,0.163265,0.582652
671,646.049,1.84786,0.00208382,0.163183,0.582372
672,646.604,1.88081,0.00198717,0.163101,0.582091
673,647.159,1.91376,0.0018906,0.163019,0.581811
674,647.714,1.94671,0.00179413,0.162937,0.581531
675,648.27,1.97966,0.00169776,0.162855,0.581251
676,648.825,2.01261,0.00160147,0.162773,0.580971
677,649.38,2.04556,0.00150528,0.162691,0.580692
678,649.935,2.07851,0.00140918,0.162609,0.580413
679,650.49,2.11146,0.00131318,0.162528,0.580135
680,651.045,2.14441,0.00121726,0.162446,0.579856
681,651.6,2.17736,0.00112144,0.162365,0.579578
682,652.155,2.21031,0.00102571,0.162284,0.5793
683,652.71,2.24326,0.000930073,0.162202,0.579023
684,653.265,2.27621,0.000834526,0.162121,0.578746
685,653.82,2.30916,0.00073907,0.16204,0.578469
686,654.375,2.34211,0.000643706,0.161959,0.578192
687,654.931,2.37506,0.000548433,0.161878,0.577916
688,655.486,2.40801,0.000453251,0.161797,0.577639
689,656.041,2.44096,0.00035816,0.161716,0.577364
690,656.596,2.47391,0.00026316,0.161635,0.577088
691,657.151,2.50687,0.00016825,0.161555,0.576813
692,657.706,2.53982,7.34314e-05,0.161474,0.576538
693,658.261,2.57277,2.12972e-05,0.161394,0.576263
694,658.816,2.60572,0.000115936,0.161313,0.575988
695,659.371,2.63867,0.000210484,0.161233,0.575714
696,659.926,2.67162,0.000304942,0.161153,0.57544
697,660.481,2.70457,0.00039931,0.161072,0.575166
698,661.036,2.73752,0.000493589,0.160992,0.574893
699,661.592,2.77047,0.000587778,0.160912,0.57462
700,662.147,2.80342,0.000681878,0.160832,0.574347
701,662.702,2.83637,0.000775888,0.160752,0.574074
702,663.257,2.86932,0.000869809,0.160672,0.573802
703,663.812,2.90228,0.000963642,0.160593,0.57353
704,664.367,2.93523,0.00105738,0.160513,0.573258
705,664.922,2.96818,0.00115104,0.160433,0.572986
706,665.477,3.00113,0.0012446,0.160354,0.572715
707,666.032,3.03408,0.00133808,0.160274,0.572444
708,666.587,3.06703,0.00143147,0.160195,0.572173
709,667.142,3.09998,0.00152477,0.160116,0.571903
710,667.697,3.13293,0.00161798,0.160037,0.571633
711,668.252,3.16588,0.00171111,0.159957,0.571363
712,668.808,3.19884,0.00180414,0.159878,0.571093
713,669.363,3.23179,0.00189709,0.159799,0.570824
714,669.918,3.26474,0.00198995,0.15972,0.570554
715,670.473,3.29769,0.00208273,0.159642,0.570286
716,671.028,3.33064,0.00217541,0.159563,0.570017
717,671.583,3.36359,0.00226801,0.159484,0.569749
718,672.138,3.39654,0.00236053,0.159405,0.56948
719,672.693,3.42949,0.00245295,0.159327,0.569213
720,673.248,3.46245,0.00254529,0.159248,0.568945
721,673.803,3.4954,0.00263754,0.15917,0.568678
722,674.358,3.52835,0.0027297,0.159092,0.568411
723,674.913,3.5613,0.00282178,0.159013,0.568144
724,675.468,3.59425,0.00291377,0.158935,0.567877
725,676.023,3.6272,0.00300568,0.158857,0.567611
726,676.579,3.66015,0.0030975,0.158779,0.567345
727,677.134,3.69311,0.00318923,0.158701,0.567079
728,677.689,3.72606,0.00328088,0.158623,0.566814
729,678.244,3.75901,0.00337244,0.158545,0.566549
730,678.799,3.79196,0.00346392,0.158468,0.566284
731,679.354,3.82491,0.00355531,0.15839,0.566019
732,679.909,3.85786,0.00364662,0.158312,0.565755
733,680.464,3.89082,0.00373784,0.158235,0.56549
734,681.019,3.92377,0.00382897,0.158157,0.565226
735,681.574,3.95672,0.00392002,0.15808,0.564963
736,682.129,3.98967,0.00401099,0.158003,0.564699
737,682.684,4.02262,0.00410187,0.157926,0.564436
738,683.239,4.05558,0.00419267,0.157848,0.564173
739,683.794,4.08853,0.00428338,0.157771,0.563911
740,684.349,4.12148,0.00437401,0.157694,0.563648
741,684.905,4.15443,0.00446455,0.157617,0.563386
742,685.46,4.18738,0.00455501,0.15754,0.563124
743,686.015,4.22033,0.00464538,0.157464,0.562863
744,686.57,4.25329,0.00473568,0.157387,0.562601
745,687.125,4.28624,0.00482588,0.15731,0.56234
746,687.68,4.31919,0.00491601,0.157234,0.562079
747,688.235,4.35214,0.00500605,0.157157,0.561819
748,688.79,4.38509,0.00509601,0.157081,0.561558
749,689.345,4.41805,0.00518588,0.157004,0.561298
750,689.9,4.451,0.00527567,0.156928,0.561038
751,690.455,4.48395,0.00536538,0.156852,0.560779
752,691.01,4.5169,0.005455,0.156775,0.560519
753,691.565,4.54986,0.00554455,0.156699,0.56026
754,692.12,4.58281,0.00563401,0.156623,0.560001
755,692.675,4.61576,0.00572338,0.156547,0.559743
756,693.23,4.64871,0.00581268,0.156471,0.559484
757,693.786,4.68166,0.00590189,0.156396,0.559226
758,694.341,4.71462,0.00599102,0.15632,0.558968
759,694.896,4.74757,0.00608007,0.156244,0.558711
760,695.451,4.78052,0.00616904,0.156169,0.558453
761,696.006,4.81347,0.00625792,0.156093,0.558196
762,696.561,4.84643,0.00634672,0.156018,0.557939
763,697.116,4.87938,0.00643545,0.155942,0.557683
764,697.671,4.91233,0.00652409,0.155867,0.557426
765,698.226,4.94528,0.00661265,0.155792,0.55717
766,698.781,4.97824,0.00670112,0.155716,0.556914
767,699.336,5.01119,0.00678952,0.155641,0.556659
768,699.891,5.04414,0.00687783,0.155566,0.556403
769,700.063,5.10547,0.00711427,0.15781,0.564041
770,700.235,5.1668,0.00735743,0.160116,0.571902
771,700.407,5.22812,0.00760757,0.162487,0.579994
772,700.579,5.28945,0.00786502,0.164926,0.588327
773,700.751,5.35077,0.00813008,0.167436,0.596911
774,700.923,5.41208,0.00840309,0.170021,0.605757
775,701.095,5.4734,0.0086844,0.172683,0.614875
776,701.267,5.53471,0.00897439,0.175427,0.624277
777,701.439,5.59602,0.00927346,0.178256,0.633977
778,701.612,5.65733,0.00958202,0.181175,0.643985
779,701.784,5.71864,0.00990052,0.184187,0.654318
780,701.956,5.77994,0.0102294,0.187297,0.664988
781,702.128,5.84124,0.0105692,0.190511,0.676012
782,702.301,5.90253,0.0109205,0.193833,0.687406
783,702.473,5.96382,0.0112837,0.197268,0.699188
784,702.646,6.02511,0.0116595,0.200824,0.711375
785,702.818,6.0864,0.0120485,0.204505,0.723989
786,702.991,6.14768,0.0124515,0.20832,0.737049
787,703.163,6.20895,0.012869,0.212274,0.750578
788,703.336,6.27023,0.0133019,0.216377,0.764599
789,703.509,6.33149,0.0137511,0.220635,0.779138
790,703.681,6.39275,0.0142173,0.225059,0.794222
791,703.854,6.45401,0.0147015,0.229657,0.80988
792,704.027,6.51526,0.0152047,0.234439,0.826141
793,704.2,6.5765,0.015728,0.239418,0.84304
794,704.373,6.63774,0.0162725,0.244604,0.86061
795,704.547,6.69897,0.0168394,0.250011,0.878889
796,704.72,6.7602,0.0174301,0.255653,0.897917
797,704.893,6.82141,0.0180459,0.261543,0.917737
798,705.067,6.88262,0.0186884,0.267699,0.938395
799,705.241,6.94382,0.0193592,0.274139,0.959939
800,705.414,7.00501,0.02006,0.28088,0.982423
801,705.588,7.06619,0.0207927,0.287944,1.0059
802,705.762,7.12736,0.0215593,0.295354,1.03044
803,705.937,7.18851,0.022362,0.303133,1.05609
804,706.111,7.24966,0.0232031,0.311309,1.08294
805,706.286,7.31079,0.0240851,0.31991,1.11104
806,706.46,7.37191,0.0250108,0.328968,1.1405
807,706.635,7.43301,0.0259829,0.338518,1.17138
808,706.81,7.49409,0.0270048,0.348598,1.20378
809,706.986,7.55516,0.0280797,0.35925,1.2378
810,707.162,7.61621,0.0292113,0.370519,1.27355
811,707.338,7.67723,0.0304035,0.382455,1.31113
812,707.514,7.73824,0.0316606,0.395115,1.35068
813,707.691,7.79922,0.0329871,0.408558,1.39231
814,707.868,7.86017,0.0343879,0.422853,1.43617
815,708.045,7.92109,0.0358682,0.438072,1.48241
816,708.223,7.98198,0.0374339,0.454299,1.53118
817,708.401,8.04283,0.039091,0.471623,1.58266
818,708.58,8.10365,0.040846,0.490145,1.63703
819,708.759,8.16442,0.0427061,0.509975,1.69448
820,708.939,8.22515,0.0446789,0.531237,1.75521
821,709.12,8.28582,0.0467724,0.554068,1.81946
822,709.302,8.34644,0.0489954,0.578619,1.88745
823,709.484,8.407,0.0513572,0.605058,1.95942
824,709.667,8.46749,0.0538677,0.633574,2.03565
825,709.851,8.5279,0.0565377,0.664375,2.11641
826,710.037,8.58823,0.0593783,0.697693,2.20199
827,710.223,8.64847,0.0624017,0.733787,2.2927
828,710.411,8.70861,0.0656204,0.772945,2.38886
829,710.601,8.76863,0.069048,0.815486,2.49081
830,710.792,8.82853,0.0726984,0.861768,2.59888
831,710.985,8.88828,0.0765866,0.912188,2.71345
832,711.181,8.94788,0.0807278,0.967187,2.83489
833,711.378,9.00731,0.0851381,1.02726,2.96356
834,711.578,9.06654,0.0898338,1.09294,3.09984
835,711.781,9.12556,0.0948318,1.16484,3.24411
836,711.988,9.18434,0.100149,1.24364,3.39675
837,712.198,9.24286,0.105802,1.33006,3.5581
838,712.412,9.30107,0.111808,1.42492,3.7285
839,712.63,9.35896,0.118182,1.52912,3.90825
840,712.853,9.41648,0.12494,1.64363,4.09761
841,713.082,9.47359,0.132095,1.76954,4.29678
842,713.317,9.53025,0.139658,1.90798,4.50588
843,713.559,9.58641,0.147637,2.06023,4.72493
844,713.808,9.64201,0.156038,2.22762,4.95387
845,714.066,9.69701,0.164861,2.41157,5.19247
846,714.332,9.75133,0.174101,2.61359,5.44034
847,714.608,9.80492,0.183746,2.83525,5.69692
848,714.896,9.85771,0.193778,3.07813,5.96141
849,715.195,9.90962,0.204168,3.34386,6.23278
850,715.506,9.9606,0.21488,3.63404,6.50973
851,715.832,10.0106,0.225863,3.9502,6.79066
852,716.172,10.0595,0.237057,4.29375,7.07366
853,716.527,10.1072,0.248388,4.66594,7.35651
854,716.898,10.1538,0.259771,5.06775,7.63669
855,717.286,10.1991,0.271107,5.49987,7.91137
856,717.692,10.2431,0.282285,5.9626,8.17747
857,718.115,10.2859,0.293184,6.45577,8.43172
858,718.555,10.3273,0.303677,6.97868,8.67069
859,719.012,10.3675,0.313631,7.53008,8.89097
860,719.486,10.4065,0.322912,8.1081,9.0892
861,719.976,10.4443,0.331392,8.71025,9.26224
862,720.479,10.481,0.338951,9.33348,9.4073
863,720.996,10.5168,0.345483,9.97419,9.52206
864,721.524,10.5518,0.350904,10.6283,9.60481
865,722.06,10.5861,0.355152,11.2916,9.65453
866,722.603,10.6199,0.358193,11.9594,9.671
867,723.151,10.6534,0.360024,12.6272,9.65481
868,723.702,10.6867,0.360675,13.2906,9.6074
869,724.252,10.72,0.360207,13.9455,9.531
870,724.801,10.7535,0.358713,14.5882,9.42865
871,725.346,10.7872,0.356315,15.2156,9.30402
872,725.886,10.8212,0.353161,15.8251,9.16144
873,726.419,10.8558,0.349425,16.415,9.00571
874,726.946,10.8908,0.345304,16.9844,8.84211
875,727.466,10.9264,0.341015,17.5328,8.67634
876,727.979,10.9624,0.336801,18.0609,8.5146
877,728.485,10.999,0.332942,18.5699,8.36381
878,728.985,11.036,0.329775,19.0619,8.23222
879,729.481,11.0734,0.327747,19.54,8.13059
880,729.975,11.1108,0.327521,20.0087,8.07473
881,730.471,11.1482,0.330179,20.4748,8.09048
882,730.975,11.1849,0.337609,20.9489,8.22268
883,731.496,11.2204,0.353143,21.4491,8.55032
884,732.053,11.2532,0.382465,22.0081,9.20733
885,732.682,11.2806,0.434503,22.6875,10.4023
886,733.451,11.2977,0.521676,23.6059,12.422
887,734.492,11.2947,0.65899,24.9902,15.6075
888,736.052,11.2532,0.861671,27.2648,20.2974
889,738.569,11.1409,1.13948,31.1736,26.6943
890,742.715,10.908,1.4829,37.847,34.5475
891,749.234,10.4992,1.83925,48.5176,42.6124
892,758.333,9.89938,2.0994,63.4685,48.3723
893,768.889,9.19165,2.14608,80.7243,49.1803
894,778.753,8.53519,1.95578,96.6205,44.5844
895,786.327,8.04834,1.62202,108.499,36.7938
896,791.408,7.74608,1.26396,116.089,28.547
897,795.656,7.50552,0.737644,122.682,16.7055
898,797.305,7.45749,0.437089,124.925,10.0199
899,798.131,7.47037,0.289851,125.794,6.81381
900,798.708,7.50166,0.225746,126.248,5.455
901,799.206,7.53885,0.19873,126.568,4.8906
902,799.674,7.57827,0.185461,126.836,4.61167
903,800.126,7.61883,0.176799,127.077,4.42743
904,800.568,7.6602,0.169671,127.299,4.27563
905,801,7.70224,0.163113,127.504,4.13724
906,801.424,7.74488,0.156844,127.694,4.00695
907,801.841,7.78808,0.150796,127.871,3.88368
908,802.251,7.83179,0.144966,128.035,3.76765
909,802.654,7.87598,0.139373,128.188,3.65944
910,803.052,7.9206,0.134038,128.331,3.55967
911,803.444,7.96561,0.128981,128.464,3.46892
912,803.831,8.01098,0.124222,128.589,3.38774
913,804.214,8.05667,0.119774,128.706,3.31659
914,804.593,8.10265,0.115655,128.817,3.25592
915,804.969,8.14889,0.111875,128.922,3.20615
916,805.342,8.19534,0.10845,129.022,3.16767
917,805.712,8.24198,0.105392,129.119,3.14087
918,806.08,8.28879,0.102714,129.211,3.12616
919,806.446,8.33573,0.100433,129.302,3.12398
920,806.811,8.38278,0.0985642,129.39,3.13476
921,807.175,8.42991,0.0971268,129.478,3.15901
922,807.538,8.47709,0.0961408,129.566,3.19726
923,807.9,8.5243,0.0956284,129.654,3.25011
924,808.263,8.57151,0.0956138,129.744,3.31818
925,808.626,8.61869,0.0961228,129.836,3.4022
926,808.989,8.66582,0.0971827,129.932,3.50292
927,809.354,8.71285,0.0988221,130.032,3.62119
928,809.721,8.75976,0.101071,130.138,3.75792
929,810.09,8.8065,0.103959,130.251,3.91407
930,810.461,8.85303,0.107519,130.372,4.09067
931,810.836,8.89931,0.111782,130.504,4.28882
932,811.216,8.94528,0.11678,130.648,4.50967
933,811.6,8.99087,0.12255,130.806,4.75443
934,811.99,9.03603,0.129125,130.981,5.02437
935,812.388,9.08065,0.136545,131.176,5.32091
936,812.794,9.12466,0.144856,131.394,5.64571
937,813.209,9.16793,0.154121,131.638,6.00101
938,813.637,9.21036,0.16443,131.914,6.39027
939,814.077,9.25177,0.175943,132.227,6.81958
940,814.534,9.29198,0.188958,132.583,7.30048
941,815.011,9.33072,0.204055,132.992,7.85563
942,815.514,9.36759,0.222379,133.468,8.52982
943,816.05,9.40191,0.246151,134.036,9.40972
944,816.638,9.43245,0.2795,134.744,10.6557
945,817.31,9.45673,0.329556,135.682,12.5423
946,818.135,9.4697,0.407327,137.042,15.4885
947,819.252,9.46099,0.527395,139.213,20.042
948,820.94,9.41005,0.704839,142.966,26.7605
949,823.697,9.27991,0.945874,149.682,35.8601
950,828.236,9.01785,1.22644,161.32,46.4176
951,835.063,8.58627,1.4657,179.243,55.3949
952,843.564,8.03075,1.54653,201.683,58.4413
953,851.818,7.49356,1.42102,223.29,53.8504
954,858.169,7.09725,1.16713,239.514,44.6232
955,862.383,6.85919,0.898239,249.761,35.029
956,865.072,6.73416,0.678048,255.761,27.4189
957,866.878,6.67442,0.520539,259.311,22.2321
958,868.222,6.64894,0.41669,261.574,19.0139
959,869.33,6.64095,0.35151,263.176,17.1101
